SEARCH,YEARS,PATTRN,HASHfile
NaN, 2018 ,IsNaN|NaN,/tmp/work/0/0673ecbc98b274c9679c4e3b151d926c7b99446ede4f9f7c7fa10d7233bdc5e9
NaN, 2015 ,IsNaN|NaN,/tmp/work/0/0f25246cb1f7da072a51022ccda2eb512b38ea5e7f721cb7768ea699b3bc5f8b
NaN, 2018 ,IsNaN|NaN,/tmp/work/0/01e75229f655ddc92e07ffe1ed7e38d41f03db6e41d6405168e274894aba5808
NaN, 2018 ,IsNaN|NaN,/tmp/work/0/01a154c988438ee9b3ddf76847a7c98565b086a59168c8da9904d617649a5d51
NaN, 2018 ,IsNaN|NaN,/tmp/work/0/076ee026915acaf4fef08f62f824decde072ba99a23b68efdc71f889209e7e9e
NaN, 2012 ,IsNaN|NaN,/tmp/work/0/0a0db7273809f311db1ca40b63f027c89514d19edcbde2ce20e0e1affb7f49f5
NaN, ,IsNaN|NaN,/tmp/work/0/030a57631efb467cadff7fb5b5a6079833f43c78f5d4b3e04f0ebf8149054742
NaN, ,IsNaN|NaN,/tmp/work/0/0eef2998765a11d8e5be306bfee1fcf0e7d0f3faa9d166a9d7cdff110c23bcc1
NaN, ,IsNaN|NaN,/tmp/work/0/076cea77882e0e72f4ca56225355c726287b6f5269ac1e91aa32d51dd73c70fe
NaN, ,IsNaN|NaN,/tmp/work/0/02d315af93ce457d288b15c9176ec22b714afd1370e307c227913280a3bf84a6
NaN, 2017 ,IsNaN|NaN,/tmp/work/0/0b30c49dc7ef04d1139525453b95170d9f891ecc33e2d684c5c88568286d6c9f
NaN, 2020 ,IsNaN|NaN,/tmp/work/0/0db780d613940c8dc4195eae6f8fca9a8edc2decc1dcf4839098be2760563982
NaN, 2013 ,IsNaN|NaN,/tmp/work/0/0f1abfa8fc6be3296ffe9ada974e161b374a0f7b8a61448f0fc44ad688e1f32c
NaN, 2020 ,IsNaN|NaN,/tmp/work/0/02114bc3192afb4e2efacfe87691e741b9c36e72d8414d6989b9a0718079f68e
NaN, 2020 ,IsNaN|NaN,/tmp/work/0/0a578003229a5235bc071f264f7c5cd95829a234f1a9833ff2f81114e4334243
NaN, 2017 ,IsNaN|NaN,/tmp/work/0/0bfda75ad91041494abbb76f7dc1385554e5e9fc00b684d5174ba6a6d9a57e83
NaN, 2018 ,IsNaN|NaN,/tmp/work/0/09efbe95dd2bb8ea1a955641ddf0f635693a6f0faac758880fd5473d71151248
NaN, 2007 ,IsNaN|NaN,/tmp/work/0/09577fb5a82c31114b64f327bec6b5f78b628c0f0056d10ef77fa9e4c6bbc929
NaN, 2021 ,IsNaN|NaN,/tmp/work/0/09e89054b6dfd0d624060f20fdcd66e15053be11d6a8fee0ce0fc2d811f2ad17
NaN, 2015 ,IsNaN|NaN,/tmp/work/0/04fd259b801e298ed279d17b62a7e388afcc41ceedec01afafb2742d32b80063
NaN, 2012 ,IsNaN|NaN,/tmp/work/0/0df28e87ba218c2ecd39d9f189bdf510e3428f62d5b0022bc3f899ce14b8592b
